bedrooms,bathrooms,land_size_p,floor_area_sqft,storeys,district_enc,district_tier,colombo_premium,property_type_enc,negotiable,has_parking,has_pool,has_garden,has_furnished,has_ac,has_security,has_water,has_highway,has_generator,has_solar,log_price,price_lkr
4.0,3.0,7.0,3500.0,2.0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,17.71748324774094,49500000.0
5.0,2.0,8.7,1400.0,2.0,13,3,0,0,1,1,0,0,0,1,1,0,0,0,0,17.05418904934434,25500000.0
3.0,2.0,6.0,1640.0,2.0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,17.356469910987094,34500000.0
4.0,4.0,8.0,3500.0,3.0,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,17.822843761378564,55000000.0
3.0,1.0,6.88,1158.0,2.0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16.993564429978885,24000000.0
4.0,2.0,6.0,1943.0,2.0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,17.216707972959764,30000000.0
4.0,1.0,15.0,1400.0,2.0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,16.257857680289998,11500000.0
5.0,4.0,22.0,5500.0,2.0,3,1,1,0,1,0,0,1,1,0,0,0,0,0,0,18.5159909328476,110000000.0
3.0,3.0,18.0,4900.0,2.0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,18.24632736871235,84000000.0
5.0,4.0,20.0,4000.0,2.0,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,18.05683732492351,69500000.0
6.0,3.0,12.2,3400.0,2.0,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,17.78580249038432,53000000.0
3.0,2.0,6.0,1780.0,2.0,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,18.258161826219297,85000000.0
4.0,3.0,6.0,3450.0,3.0,3,1,0,0,1,1,0,1,0,1,1,0,1,0,0,17.491811255187805,39500000.0
3.0,2.0,2.0,544.5,2.0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,15.76142084987672,7000000.0
4.0,2.0,15.0,5800.0,2.0,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,16.588099342704055,16000000.0
2.0,1.0,20.0,2722.0,2.0,11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,15.894952224644102,8000000.0
4.0,4.0,60.8,5500.0,2.0,3,1,1,0,1,0,0,1,0,1,0,0,0,0,0,19.701614592192207,360000000.0
3.0,2.0,6.0,1633.0,2.0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,17.19990085520835,29500000.0
2.0,1.0,6.1,1000.0,2.0,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,16.677711496036597,17500000.0
3.0,3.0,3.0,1500.0,2.0,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,17.453096744006448,38000000.0
6.0,5.0,7.0,4100.0,2.0,3,1,0,0,1,1,0,1,0,1,1,0,1,0,0,17.479072229734946,39000000.0
6.0,2.0,14.26,4500.0,2.0,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,17.697074376526267,48500000.0
6.0,3.0,42.54,3618.0,2.0,3,1,0,0,1,1,0,1,0,1,0,0,0,0,0,18.395362946224484,97500000.0
4.0,6.0,7.0,3500.0,3.0,3,1,0,0,1,0,0,1,1,1,1,0,0,0,1,17.71748324774094,49500000.0
3.0,3.0,14.4,2500.0,2.0,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,17.78580249038432,53000000.0
4.0,4.0,10.0,2800.0,2.0,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,17.599700214609808,44000000.0
6.0,3.0,17.45,3000.0,2.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17.399029524198163,36000000.0
6.0,4.0,11.0,3437.0,2.0,3,1,1,0,1,0,0,0,1,1,0,0,0,0,0,18.5159909328476,110000000.0
3.0,2.0,8.5,2550.0,1.0,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,16.785925074816024,19500000.0
4.0,4.0,6.0,2107.0,2.0,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,17.182806422433504,29000000.0
3.0,2.0,10.0,1450.0,1.0,3,1,0,0,1,1,0,0,0,0,1,0,1,0,0,17.129696599000436,27500000.0
4.0,3.0,4.0,1400.0,2.0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,17.1654146803266,28500000.0
2.0,2.0,10.0,1400.0,1.0,5,2,0,0,1,1,0,1,0,0,0,0,1,0,0,16.705882371415992,18000000.0
6.0,3.0,10.0,4000.0,2.0,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,17.147715103853763,28000000.0
3.0,2.0,6.2,1300.0,2.0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,16.785925074816024,19500000.0
3.0,2.0,14.5,1000.0,2.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.588099342704055,16000000.0
4.0,4.0,7.0,2800.0,3.0,3,1,1,0,1,0,0,1,0,0,1,0,0,0,1,18.05683732492351,69500000.0
3.0,3.0,10.0,3000.0,2.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17.622173069956816,45000000.0
5.0,4.0,20.0,3200.0,2.0,3,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18.05683732492351,69500000.0
2.0,3.0,4.3,1800.0,2.0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,17.622173069956816,45000000.0
7.0,6.0,42.0,7043.5,2.0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,19.300639390727117,241080000.0
3.0,2.0,7.0,1633.5,2.0,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,17.439851517607305,37500000.0
1.0,1.0,1.7,400.0,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.012735246411598,9000000.0
3.0,2.0,8.0,2400.0,2.0,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,17.479072229734946,39000000.0
2.0,2.0,10.0,1800.0,2.0,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,16.951004817371683,23000000.0
4.0,2.0,8.5,1900.0,2.0,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,17.05418904934434,25500000.0
5.0,2.0,6.17,1800.0,2.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17.57671069691365,43000000.0
4.0,4.0,8.0,3452.0,2.0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,17.95067713070663,62500000.0
4.0,4.0,10.5,3800.0,2.0,3,1,0,0,1,1,0,1,0,1,1,0,0,0,0,18.258161826219297,85000000.0
2.0,1.0,40.0,1500.0,2.0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,16.118095750958314,10000000.0
3.0,2.0,8.0,2800.0,2.0,3,1,1,0,1,0,0,1,0,0,1,0,0,0,1,18.02763817065757,67500000.0
3.0,1.0,88.70000000000005,1480.0,2.0,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,16.52356082573315,15000000.0
4.0,3.0,12.0,3600.0,2.0,3,1,0,0,1,1,0,1,1,0,0,0,0,0,0,18.258161826219297,85000000.0
3.0,3.0,19.0,3700.0,2.0,3,1,1,0,0,1,0,0,0,1,0,0,1,1,1,18.826145858727198,150000000.0
3.0,1.0,45.0,1000.0,2.0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,15.520258832020865,5500000.0
3.0,2.0,6.0,1235.0,2.0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,17.11134746100564,27000000.0
6.0,3.0,14.0,4000.0,2.0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,18.980296537602072,175000000.0
4.0,3.0,27.0,1200.0,2.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18.064005814299346,70000000.0
3.0,2.0,6.0,1280.0,2.0,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,16.97251102166758,23500000.0
5.0,3.0,10.5,3200.0,2.0,3,1,0,0,1,1,0,0,0,0,1,0,0,0,1,17.399029524198163,36000000.0
4.0,2.0,10.0,1000.0,2.0,3,1,1,0,1,1,0,1,0,1,0,0,0,0,0,17.439851517607305,37500000.0
4.0,3.0,15.5,4000.0,2.0,3,1,1,0,0,1,0,1,0,0,0,0,0,0,1,19.23161096461314,225000000.0
3.0,3.0,7.0,1290.0,2.0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,16.951004817371683,23000000.0
5.0,5.0,10.0,3500.0,2.0,3,1,0,0,0,1,0,1,0,1,1,0,0,0,1,18.132998684833918,75000000.0
7.0,6.0,69.0,7043.5,3.0,3,1,1,0,1,1,0,1,1,0,0,0,0,0,1,19.806975107572256,400000000.0
2.0,2.0,4.0,1000.0,2.0,8,2,0,0,1,1,0,0,0,0,0,0,0,0,0,16.118095750958314,10000000.0
5.0,3.0,19.2,6000.0,2.0,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,19.07300593520039,192000000.0
3.0,3.0,8.0,2000.0,2.0,3,1,1,0,1,1,0,1,0,1,1,0,0,0,0,18.02763817065757,67500000.0
3.0,2.0,6.0,1150.0,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.993564429978885,24000000.0
4.0,1.0,40.0,1000.0,2.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,15.137266664613225,3750000.0
4.0,2.0,10.0,2687.0,2.0,3,1,0,0,1,1,0,1,0,1,0,0,0,0,0,17.19990085520835,29500000.0
2.0,2.0,10.0,0.0,2.0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,18.36938746009113,95000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,17.57671069691365,43000000.0
3.0,3.0,10.0,0.0,2.0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,18.643824303266577,125000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,0,0,0,1,1,1,0,0,0,0,0,17.989897843244528,65000000.0
3.0,3.0,10.0,0.0,2.0,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,17.725531580761828,49900000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,18.46947091764561,105000000.0
4.0,5.0,10.0,2.0,2.0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,19.162618093443648,210000000.0
3.0,2.0,10.0,1.0,2.0,3,1,1,1,1,1,1,0,0,0,1,0,0,0,0,17.707330876483063,49000000.0
3.0,2.0,10.0,1325.0,2.0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,17.529082649058825,41000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,17.50439003707821,40000000.0
2.0,3.0,10.0,0.0,2.0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,17.87595358575207,58000000.0
3.0,3.0,10.0,0.0,2.0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,18.8906843794481,160000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,0,0,0,1,1,1,0,0,0,0,0,17.989897843244528,65000000.0
3.0,3.0,10.0,0.0,2.0,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,17.725531580761828,49900000.0
2.0,2.0,10.0,0.0,2.0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,17.182806422433504,29000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,17.974393656948944,64000000.0
2.0,2.0,10.0,989.0,2.0,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,17.50439003707821,40000000.0
2.0,2.0,10.0,0.0,2.0,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,17.622173069956816,45000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,18.36938746009113,95000000.0
2.0,3.0,10.0,0.0,2.0,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,18.34811006187022,93000000.0
3.0,2.0,10.0,1080.0,2.0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,17.57671069691365,43000000.0
2.0,2.0,10.0,0.0,2.0,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,16.588099342704055,16000000.0
3.0,3.0,10.0,0.0,2.0,3,1,1,1,1,1,1,0,0,0,1,0,0,0,0,17.98217579726988,64500000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,18.36938746009113,95000000.0
3.0,3.0,10.0,0.0,2.0,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,18.667540829696392,128000000.0
3.0,2.0,10.0,0.0,2.0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,17.707330876483063,49000000.0
2.0,2.0,10.0,1070.0,2.0,3,1,0,1,1,0,1,0,1,1,1,0,0,0,0,17.46616882523204,38500000.0
3.0,3.0,10.0,0.0,2.0,3,1,1,1,1,1,1,0,0,0,1,0,0,0,0,18.667540829696392,128000000.0
2.0,3.0,10.0,0.0,2.0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,18.28141868811311,87000000.0
2.0,2.0,10.0,1280.0,2.0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,17.909855136853043,60000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,18.31532023940565,90000000.0
2.0,2.0,10.0,0.0,2.0,3,1,0,1,1,0,1,1,0,0,1,0,1,0,0,17.073607134447293,26000000.0
4.0,3.0,10.0,0.0,2.0,3,1,1,1,1,0,0,0,1,1,0,0,0,0,0,19.11382792951231,200000000.0
2.0,2.0,10.0,965.0,2.0,3,1,1,1,1,0,1,0,0,1,1,0,0,0,0,17.599700214609808,44000000.0
2.0,2.0,10.0,0.0,2.0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,17.50439003707821,40000000.0
2.0,2.0,10.0,0.0,2.0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,18.20995972498239,81000000.0
3.0,3.0,10.0,0.0,2.0,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,18.064005814299346,70000000.0
3.0,3.0,10.0,0.0,2.0,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,18.36938746009113,95000000.0
3.0,2.0,10.0,1500.0,2.0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,17.622173069956816,45000000.0
3.0,3.0,10.0,1580.0,2.0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,18.258161826219297,85000000.0
3.0,2.0,10.0,0.0,2.0,5,2,0,1,0,1,0,0,1,0,0,0,0,0,0,17.565014657424058,42500000.0
3.0,3.0,10.0,0.0,2.0,3,1,1,1,1,1,1,0,0,0,1,0,0,0,0,18.36938746009113,95000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,18.035018277846262,68000000.0
3.0,2.0,10.0,0.0,2.0,3,1,0,1,1,0,1,0,1,1,0,0,0,0,0,17.439851517607305,37500000.0
2.0,2.0,10.0,0.0,2.0,3,1,1,1,1,0,1,1,0,0,1,0,0,0,0,18.30414693893237,89000000.0
3.0,3.0,10.0,0.0,2.0,3,1,0,1,1,0,1,1,1,0,1,0,0,0,0,17.296750678069195,32500000.0
2.0,1.0,10.0,0.0,2.0,12,3,0,1,1,1,1,0,0,0,1,0,1,0,0,17.399029524198163,36000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,17.858561843342684,57000000.0
3.0,3.0,10.0,1640.0,2.0,3,1,1,1,1,1,1,0,1,0,1,0,0,0,0,18.24632736871235,84000000.0
3.0,3.0,10.0,1.0,2.0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,17.50439003707821,40000000.0
3.0,2.0,10.0,0.0,2.0,3,1,0,1,1,1,1,0,1,0,0,0,0,0,0,17.974393656948944,64000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,1,1,1,0,0,1,1,0,0,0,0,18.191267592203175,79500000.0
2.0,2.0,10.0,0.0,2.0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18.119575664681957,74000000.0
3.0,3.0,10.0,0.0,2.0,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,18.8906843794481,160000000.0
2.0,2.0,10.0,0.0,2.0,3,1,0,1,0,0,1,0,1,0,1,0,1,0,0,17.11134746100564,27000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,1,1,1,0,1,1,1,0,0,0,0,17.6441519761925,46000000.0
2.0,2.0,10.0,1468.0,2.0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,18.72078534381011,135000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,17.989897843244528,65000000.0
3.0,2.0,10.0,1469.0,2.0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,18.61130111182548,121000000.0
4.0,3.0,10.0,0.0,2.0,3,1,1,1,1,0,1,1,0,1,1,0,0,1,0,17.87595358575207,58000000.0
4.0,4.0,10.0,0.0,2.0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,19.999659450963613,485000000.0
2.0,2.0,10.0,0.0,2.0,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,17.50439003707821,40000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,17.822843761378564,55000000.0
2.0,2.0,10.0,0.0,2.0,3,1,0,1,0,1,0,0,1,1,1,0,0,0,0,17.147715103853763,28000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,17.622173069956816,45000000.0
3.0,2.0,10.0,0.0,2.0,3,1,0,1,1,0,1,0,0,1,1,0,1,0,0,17.599700214609808,44000000.0
5.0,5.0,10.0,0.0,2.0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,20.195633096558954,590000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,17.665658180950928,47000000.0
3.0,3.0,10.0,0.0,2.0,3,1,1,1,1,1,1,0,0,0,1,0,0,0,0,17.96655047961095,63500000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,18.197537205138154,80000000.0
2.0,2.0,10.0,0.0,2.0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,17.989897843244528,65000000.0
2.0,1.0,10.0,0.0,2.0,3,1,0,1,1,0,1,1,1,0,0,0,1,0,0,17.356469910987094,34500000.0
3.0,3.0,10.0,0.0,2.0,3,1,0,1,1,0,1,0,0,1,1,0,0,0,0,17.6762402900575,47500000.0
3.0,3.0,10.0,1650.0,2.0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,18.31532023940565,90000000.0
3.0,2.0,10.0,0.0,2.0,3,1,0,1,1,0,1,0,1,0,0,0,0,0,0,18.2756549834628,86500000.0
3.0,3.0,10.0,0.0,2.0,5,2,0,1,0,0,1,0,1,0,0,0,0,1,0,17.622173069956816,45000000.0
3.0,3.0,10.0,0.0,2.0,5,2,0,1,0,1,1,0,0,0,0,0,0,0,0,17.399029524198163,36000000.0
2.0,2.0,10.0,0.0,2.0,3,1,1,1,1,1,1,0,0,0,1,0,0,0,0,17.9426449591384,62000000.0
4.0,4.0,10.0,0.0,2.0,5,2,0,1,1,0,1,0,0,0,0,0,0,1,0,18.064005814299346,70000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,17.87595358575207,58000000.0
2.0,1.0,10.0,0.0,2.0,3,1,1,1,1,1,0,0,1,1,1,0,0,0,0,17.147715103853763,28000000.0
3.0,3.0,10.0,0.0,2.0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,19.376192192825954,260000000.0
2.0,2.0,10.0,0.0,2.0,3,1,0,1,1,0,1,0,0,0,1,0,0,1,0,17.281246492014,32000000.0
3.0,3.0,10.0,0.0,2.0,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,18.24632736871235,84000000.0
3.0,3.0,10.0,0.0,2.0,3,1,0,1,0,1,1,0,1,0,1,0,0,0,0,17.36799741582595,34900000.0
2.0,1.0,10.0,0.0,2.0,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,17.98217579726988,64500000.0
3.0,3.0,10.0,0.0,2.0,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,18.72078534381011,135000000.0
3.0,2.0,10.0,0.0,2.0,3,1,0,1,1,1,0,0,0,1,1,0,0,0,0,17.034386422832473,25000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18.33729914588288,92000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,0,0,0,0,0,1,1,0,0,0,1,17.83189359673468,55500000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,18.569100757691327,116000000.0
3.0,2.0,10.0,0.0,2.0,3,1,0,1,1,0,1,0,1,0,0,0,0,0,0,17.622173069956816,45000000.0
2.0,2.0,10.0,0.0,2.0,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,18.09217669086922,72000000.0
3.0,2.0,10.0,0.0,2.0,3,1,0,1,1,0,0,0,1,0,0,0,1,0,0,17.034386422832473,25000000.0
4.0,3.0,10.0,0.0,2.0,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,18.17221939747438,78000000.0
2.0,2.0,10.0,0.0,2.0,3,1,1,1,1,1,1,0,0,1,1,0,0,0,0,17.426428497635523,37000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,17.707330876483063,49000000.0
3.0,2.0,10.0,1550.0,2.0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,18.36938746009113,95000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,18.560442695023177,115000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,0,1,1,1,0,0,1,0,0,0,0,18.92145603792546,165000000.0
2.0,2.0,10.0,0.0,2.0,3,1,0,1,1,0,1,0,1,0,0,0,1,1,0,17.0926553286923,26500000.0
3.0,3.0,10.0,0.0,2.0,3,1,1,1,1,0,0,1,1,0,0,0,0,0,0,18.09217669086922,72000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,18.31532023940565,90000000.0
2.0,2.0,10.0,0.0,2.0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,17.249497794707484,31000000.0
3.0,3.0,10.0,1640.0,2.0,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,18.400478046838927,98000000.0
2.0,2.0,10.0,0.0,2.0,3,1,1,1,0,1,1,0,1,0,0,0,0,0,0,18.17221939747438,78000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,18.184958423089522,79000000.0
3.0,2.0,10.0,0.0,2.0,4,2,0,1,0,0,1,0,1,0,0,0,0,0,0,18.497641794347754,108000000.0
2.0,2.0,10.0,0.0,2.0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,18.09217669086922,72000000.0
7.0,6.0,10.0,0.0,2.0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,19.519293035953808,300000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,18.26985786584569,86000000.0
2.0,2.0,10.0,1240.0,2.0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,17.426428497635523,37000000.0
1.0,1.0,10.0,0.0,2.0,12,3,0,1,1,0,0,0,0,0,0,0,0,0,0,17.11134746100564,27000000.0
2.0,1.0,10.0,0.0,2.0,3,1,1,1,0,0,1,1,0,0,1,0,0,0,0,17.14413728263389,27900000.0
3.0,2.0,10.0,1880.0,2.0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,18.683045016112164,130000000.0
2.0,2.0,10.0,0.0,2.0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,16.993564429978885,24000000.0
3.0,2.0,10.0,0.0,2.0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,17.665658180950928,47000000.0
3.0,3.0,10.0,1550.0,2.0,5,2,0,1,0,1,0,0,0,1,1,0,0,1,1,17.622173069956816,45000000.0
2.0,2.0,10.0,0.0,2.0,3,1,0,1,0,1,1,0,1,1,1,0,0,1,0,17.6441519761925,46000000.0
2.0,2.0,10.0,823.0,2.0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,17.9426449591384,62000000.0
3.0,3.0,10.0,0.0,2.0,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,18.22709600701562,82400000.0
2.0,2.0,10.0,0.0,2.0,3,1,1,1,0,1,1,0,1,1,1,0,0,1,0,18.132998684833918,75000000.0
2.0,2.0,10.0,0.0,2.0,3,1,0,1,1,1,1,0,0,1,1,0,0,0,0,17.385043282614657,35500000.0
2.0,2.0,10.0,0.0,2.0,3,1,0,1,1,1,1,1,0,0,1,0,0,0,0,17.6867115897055,48000000.0
